product_id,card_name,set_code,card_number,rarity,card_type,printing,market_price,low_price,snapshot_date
514183,Kuroobi (Offline Regional 2023) [Finalist],OP-PR,OP03-026,PR,Character,Foil,26.98,58.29,2026-05-04
600707,Sabo (2nd Anniversary Tournament),OP-PR,ST13-001,L,Leader,Foil,26.95,20.0,2026-05-04
514032,Otama (Online Regional 2023) [Participant],OP-PR,OP01-006,PR,Character,Foil,26.87,18.0,2026-05-04
485266,Nico Robin - ST01-008 (Alternate Art),OP-PR,ST01-008,PR,Character,Foil,26.74,24.99,2026-05-04
483182,Sanji (Offline Regional 2023) [Participant],OP-PR,ST01-004,PR,Character,Foil,26.71,29.0,2026-05-04
649735,Online Regional Participation Pack 2025 Vol.2,OP-PR,,,,Normal,26.47,70.0,2026-05-04
649704,Yamato (Premium Card Collection -6 assort vol.1-),OP-PR,EB02-006,SR,Character,Foil,26.27,24.5,2026-05-04
620143,Special DON!! Set Vol. 3 -Sabo-,OP-PR,,,,Normal,26.25,37.99,2026-05-04
482224,Sanji (Online Regional 2023) [Participant],OP-PR,ST01-004,PR,Character,Foil,26.24,99.0,2026-05-04
623069,Boa Hancock (Illustration Box Vol.1),OP-PR,ST17-004,SR,Character,Foil,26.24,23.11,2026-05-04
586016,Mr.1 (Daz.Bonez) (Online Regional 2024 Vol. 3) [Finalist],OP-PR,OP02-063,UC,Character,Foil,26.1,51.99,2026-05-04
646734,Tony Tony.Chopper (Offline Regional Participation Pack 2025 Vol.2),OP-PR,P-089,PR,Character,Foil,26.05,24.0,2026-05-04
676843,Nico Robin (Heroines Battle Pack),OP-PR,P-111,PR,Character,Normal,25.86,20.0,2026-05-04
671883,Girl (OP14 Release Event),OP-PR,P-096,PR,Character,Normal,25.73,24.98,2026-05-04
649646,Hongo (CS 25-26 Celebration Pack),OP-PR,OP09-011,UC,Character,Foil,25.33,21.37,2026-05-04
520775,DON!! Card (Yamato) (1st Anniversary DON!! Card Pack),OP-PR,,DON!!,DON!!,Foil,25.23,24.56,2026-05-04
539176,Roronoa Zoro (Event Pack Vol. 3),OP-PR,P-042,PR,Character,Foil,25.2,34.38,2026-05-04
539186,Sanji (Online Regional 2024) [Participant],OP-PR,OP03-102,R,Character,Foil,24.95,23.46,2026-05-04
514061,Monkey.D.Luffy (Judge Pack Vol. 2),OP-PR,OP03-070,PR,Character,Foil,24.88,22.95,2026-05-04
617593,Charlotte Linlin (One Piece Japanese Version 2nd Anniversary Set),OP-PR,OP08-069,SR,Character,Foil,24.86,21.97,2026-05-04
660407,Dash Pack 2025,OP-PR,,,,Normal,24.82,44.69,2026-05-04
518704,Sealed Battle Kit Vol. 1,OP-PR,,,,Normal,24.75,51.42,2026-05-04
580049,Bepo (CS 2024 Celebration Pack),OP-PR,P-019,PR,Character,Foil,24.66,17.49,2026-05-04
620829,Buggy (OP10 Release Event Winner),OP-PR,P-084,PR,Character,Foil,24.63,22.99,2026-05-04
588173,Shirahoshi (ST15 - ST20 Release Event Winner Pack),OP-PR,OP03-116,UC,Character,Foil,24.53,30.0,2026-05-04
504483,Portgas.D.Ace (Special Goods Set -Ace/Sabo/Luffy-),OP-PR,OP03-001,L,Leader,Foil,24.38,19.99,2026-05-04
525336,Black Maria (CS 2023 Celebration Pack),OP-PR,ST04-011,C,Character,Foil,24.38,20.0,2026-05-04
661447,3rd Anniversary One Piece Card Game Treasure Campaign Pack,OP-PR,,,,Normal,24.37,18.86,2026-05-04
583760,Nekomamushi (Offline Regional 2024 Vol. 3) [Finalist],OP-PR,OP06-110,UC,Character,Foil,24.21,48.0,2026-05-04
610801,Nami (2025 New Year Event),OP-PR,ST01-007,C,Character,Normal,24.18,22.0,2026-05-04
497002,Jewelry Bonney (Tournament Pack Vol. 3) [Winner],OP-PR,ST02-007,PR,Character,Foil,24.14,23.0,2026-05-04
544789,Trafalgar Law (Online Regional 2024 Vol. 2) [Participant],OP-PR,ST03-008,PR,Character,Foil,23.65,21.98,2026-05-04
626673,Ryuma (Oda Stamped Signature) (Premium Card Collection -Best Selection Vol. 3-),OP-PR,P-072,PR,Character,Foil,23.44,22.19,2026-05-04
580046,Shirahoshi (CS 2024 Celebration Pack),OP-PR,OP03-116,UC,Character,Foil,23.28,19.99,2026-05-04
649730,Jewelry Bonney (Online Regional Participation Pack 2025 Vol.2),OP-PR,P-085,PR,Character,Foil,23.01,30.0,2026-05-04
681871,DON!! Card (Red Bull Don!!),OP-PR,,DON!!,DON!!,Foil,23.0,20.0,2026-05-04
623620,Adio (Offline Regional Finalist Card Set 2025 Vol.1),OP-PR,P-078,PR,Character,Foil,22.93,24.0,2026-05-04
583758,Mr.1 (Daz.Bonez) (Offline Regional 2024 Vol. 3) [Finalist],OP-PR,OP02-063,UC,Character,Foil,22.9,44.75,2026-05-04
552051,"Eustass""Captain""Kid (OP-07 Pre-Release Tournament) [Winner]",OP-PR,P-067,PR,Character,Foil,22.69,15.0,2026-05-04
520775,DON!! Card (Yamato) (1st Anniversary DON!! Card Pack),OP-PR,,DON!!,DON!!,Normal,22.67,18.75,2026-05-04
514195,Charlotte Chiffon (Offline Regional 2023) [Finalist],OP-PR,OP03-109,PR,Character,Foil,22.42,49.99,2026-05-04
636536,Jesus Burgess (Beginners Deck Party [ST-23] - [ST-28] Winner Pack),OP-PR,OP10-085,UC,Character,Foil,22.32,24.75,2026-05-04
641203,Roronoa Zoro (Winner Pack 2025 Vol. 3),OP-PR,EB02-019,R,Character,Foil,22.26,17.68,2026-05-04
675734,Event Pack Vol. 8,OP-PR,,,,Normal,22.18,27.57,2026-05-04
649733,Trafalgar Law (Online Regional Participation Pack 2025 Vol.2),OP-PR,OP07-047,R,Character,Foil,22.14,17.95,2026-05-04
519831,Winner Pack Vol. 5,OP-PR,,,,Normal,22.1,26.0,2026-05-04
649689,Laffitte (Premium Card Collection -Best Selection Vol. 4-),OP-PR,OP09-095,R,Character,Foil,22.09,33.0,2026-05-04
503252,Winner Pack Vol. 4,OP-PR,,,,Normal,21.97,21.0,2026-05-04
623622,Urouge (Offline Regional Finalist Card Set 2025 Vol.1),OP-PR,OP07-021,R,Character,Foil,21.92,23.75,2026-05-04
630428,Crocodile (Store 2-on-2 Battle 2025 Winner),OP-PR,P-082,PR,Character,Foil,21.81,21.0,2026-05-04
583732,Winner Pack 2024 Oct.-Dec.,OP-PR,,,,Normal,21.77,18.0,2026-05-04
539177,Yamato (Event Pack Vol. 3),OP-PR,P-046,PR,Character,Foil,21.71,20.75,2026-05-04
686284,Hack (Regional Participation Pack 2026 Vol.1),OP-PR,OP12-089,PR,Character,Foil,21.7,21.75,2026-05-04
525319,Trafalgar Law (CS 2023 Celebration Pack),OP-PR,P-009,PR,Character,Foil,21.53,14.23,2026-05-04
482233,Charlotte Pudding (Online Regional 2023) [Participant],OP-PR,ST07-008,PR,Character,Foil,21.42,23.0,2026-05-04
580053,Kaido (CS 2024 Celebration Pack),OP-PR,ST04-003,SR,Character,Foil,21.25,18.0,2026-05-04
504476,Tony Tony.Chopper (Premium Card Collection -ONE PIECE FILM RED Edition-),OP-PR,ST01-006,C,Character,Foil,20.99,19.48,2026-05-04
525306,Franky (CS 2023 Celebration Pack),OP-PR,OP01-021,UC,Character,Foil,20.93,17.95,2026-05-04
536170,Otama (Japanese 1st Anniversary Set),OP-PR,OP01-006,UC,Character,Foil,20.92,16.99,2026-05-04
504477,Nami (Premium Card Collection -ONE PIECE FILM RED Edition-),OP-PR,ST01-007,C,Character,Foil,20.72,18.99,2026-05-04
457023,Trafalgar Law - P-009 (Winner Pack Vol. 1),OP-PR,P-009,PR,Character,Normal,20.71,19.5,2026-05-04
587224,Boa Hancock (Premium Card Collection -Best Selection Vol. 2-),OP-PR,ST03-013,C,Character,Foil,20.34,18.63,2026-05-04
539192,Gum-Gum Jet Pistol (Online Regional 2024) [Participant],OP-PR,ST01-015,C,Event,Foil,20.29,18.25,2026-05-04
483164,Winner Pack Vol. 2,OP-PR,,,,Normal,20.06,18.0,2026-05-04
504473,Monkey.D.Luffy (Premium Card Collection -ONE PIECE FILM RED Edition-),OP-PR,P-022,PR,Character,Foil,19.98,14.99,2026-05-04
603076,Monkey.D.Luffy (2nd Anniversary Stamped Promo),OP-PR,P-043,PR,Character,Normal,19.89,17.99,2026-05-04
656609,Roronoa Zoro (Learn Together Deck Set - Set Sail Event),OP-PR,OP10-113,UC,Character,Normal,19.8,18.4,2026-05-04
634530,Dracule Mihawk (OP11 Release Event Winner),OP-PR,P-081,PR,Character,Foil,19.58,15.52,2026-05-04
482238,DON!! Card (Yellow),OP-PR,,PR,DON!!,Foil,19.53,17.99,2026-05-04
546712,Nami (Premium Card Collection -Live Action Edition-),OP-PR,P-053,PR,Character,Foil,19.46,35.0,2026-05-04
514186,Minorhinoceros (Offline Regional 2023) [Finalist],OP-PR,OP03-069,PR,Character,Foil,19.45,49.2,2026-05-04
649684,Perfume Femur (Premium Card Collection -Best Selection Vol. 4-),OP-PR,OP07-057,R,Event,Foil,19.36,18.99,2026-05-04
483174,Trafalgar Law (Offline Regional 2023) [Participant],OP-PR,OP02-035,PR,Character,Foil,19.32,10.0,2026-05-04
520776,DON!! Card (Monkey.D.Luffy) (1st Anniversary DON!! Card Pack),OP-PR,,DON!!,DON!!,Foil,19.26,11.98,2026-05-04
567114,Sabo (Premium Card Collection -Leader Collection-),OP-PR,ST13-001,L,Leader,Foil,19.14,14.2,2026-05-04
457013,Tournament Pack Vol. 1,OP-PR,,,,Normal,19.12,14.2,2026-05-04
649645,Wyper (CS 25-26 Celebration Pack),OP-PR,OP08-110,R,Character,Foil,18.95,17.0,2026-05-04
483192,Jack (Offline Regional 2023) [Finalist],OP-PR,ST04-008,PR,Character,Foil,18.93,28.99,2026-05-04
656608,Monkey.D.Luffy (Learn Together Deck Set - Set Sail Event),OP-PR,OP10-111,R,Character,Normal,18.9,17.0,2026-05-04
657825,Baby 5 (Premium Card Collection -Best Selection Vol. 5-),OP-PR,OP12-112,R,Character,Foil,18.55,17.47,2026-05-04
583737,Tony Tony.Chopper (Winner Pack 2024 Oct.-Dec.),OP-PR,OP04-010,C,Character,Foil,18.41,18.01,2026-05-04
503248,Brook (Winner Pack Vol. 4),OP-PR,ST01-011,C,Character,Foil,18.38,18.24,2026-05-04
482218,Trafalgar Law (Online Regional 2023) [Participant],OP-PR,OP02-035,PR,Character,Foil,18.36,45.0,2026-05-04
495984,Boa Hancock (Judge),OP-PR,OP02-059,PR,Character,Foil,18.13,16.17,2026-05-04
525325,Brook (CS 2023 Celebration Pack),OP-PR,ST01-011,C,Character,Foil,18.13,15.83,2026-05-04
539184,Brannew (Offline Regional 2024) [Finalist],OP-PR,OP03-089,R,Character,Foil,18.11,29.98,2026-05-04
649731,Kid & Killer (Online Regional Participation Pack 2025 Vol.2),OP-PR,EB01-003,R,Character,Foil,18.1,19.99,2026-05-04
539189,Sanji (Offline Regional 2024) [Participant],OP-PR,OP03-102,R,Character,Foil,18.06,18.05,2026-05-04
580051,"Eustass""Captain""Kid (CS 2024 Celebration Pack)",OP-PR,ST02-013,SR,Character,Foil,17.86,11.99,2026-05-04
504480,Roronoa Zoro (Premium Card Collection -ONE PIECE FILM RED Edition-),OP-PR,ST01-013,SR,Character,Foil,17.82,16.98,2026-05-04
483166,Event Pack Vol. 1,OP-PR,,,,Normal,17.81,40.5,2026-05-04
455819,Portgas.D.Ace (Event Pack Vol. 1),OP-PR,P-028,PR,Character,Foil,17.74,16.77,2026-05-04
488903,One Piece Film Red Uta Promo Pack,OP-PR,,,,Normal,17.63,25.0,2026-05-04
646728,Jewelry Bonney (Offline Regional Participation Pack 2025 Vol.2),OP-PR,P-085,PR,Character,Foil,17.63,17.25,2026-05-04
666568,Spandine (Online Regional Participation Pack 2025 Vol.1),OP-PR,EB01-043,R,Character,Foil,17.6,12.75,2026-05-04
539205,DON!! Card (Gear 5),OP-PR,,DON!!,DON!!,Foil,17.4,16.49,2026-05-04
503249,Dracule Mihawk (Winner Pack Vol. 4),OP-PR,ST03-005,C,Character,Foil,17.39,16.46,2026-05-04
520776,DON!! Card (Monkey.D.Luffy) (1st Anniversary DON!! Card Pack),OP-PR,,DON!!,DON!!,Normal,17.39,10.0,2026-05-04
502570,Judge Pack Vol. 1,OP-PR,,,,Normal,17.28,15.75,2026-05-04
483195,Charlotte Pudding (Offline Regional 2023) [Participant],OP-PR,ST07-008,PR,Character,Foil,17.1,21.55,2026-05-04
498786,Monkey.D.Luffy (Anime Expo 2023),OP-PR,P-037,PR,Character,Normal,16.9,13.99,2026-05-04
546710,Monkey.D.Luffy (047) (Premium Card Collection -Live Action Edition-),OP-PR,P-047,PR,Leader,Foil,16.8,15.0,2026-05-04
503018,Tony Tony.Chopper (Store Championship Participation Pack),OP-PR,OP02-034,PR,Character,Foil,16.76,12.33,2026-05-04
641243,When You're at Sea You Fight against Pirates!! (2025 Pirates League Store Qualifier),OP-PR,OP05-076,R,Event,Normal,16.74,20.0,2026-05-04
564250,Monkey.D.Luffy (Premium Card Collection -BANDAI CARD GAMES Fest. 23-24 Edition-),OP-PR,P-001,PR,Character,Foil,16.67,16.66,2026-05-04
623070,O-Nami (Illustration Box Vol.1),OP-PR,OP05-062,UC,Character,Foil,16.67,10.0,2026-05-04
525339,Tashigi (CS 2023 Celebration Pack),OP-PR,ST06-006,C,Character,Foil,16.56,13.43,2026-05-04
675735,Shanks (Event Pack Vol. 8),OP-PR,P-097,PR,Character,Foil,16.32,14.0,2026-05-04
588169,Whitebeard Pirates (ST15 - ST20 Release Event Winner Pack),OP-PR,OP02-022,UC,Event,Foil,16.29,45.0,2026-05-04
525296,Sasaki (CS 2023 Event Pack),OP-PR,OP01-101,UC,Character,Foil,15.94,10.5,2026-05-04
641167,Winner Pack 2025 Vol. 3,OP-PR,,,,Normal,15.85,17.69,2026-05-04
457024,Kaido - P-010 (Winner Pack Vol. 1),OP-PR,P-010,PR,Character,Normal,15.76,15.0,2026-05-04
564142,Uta - OP01-005 (Premium Card Collection -Uta-),OP-PR,OP01-005,R,Character,Foil,15.74,13.97,2026-05-04
580052,Crocodile (CS 2024 Celebration Pack),OP-PR,ST03-003,SR,Character,Foil,15.72,12.94,2026-05-04
648086,Edward Weevil (Seven Warlords of the Sea Binder Set),OP-PR,EB01-023,R,Character,Foil,15.61,13.9,2026-05-04
609715,Winner Pack 2025 Vol. 1,OP-PR,,,,Normal,15.35,18.0,2026-05-04
684306,Sabo (Winner Pack 2026 Vol. 2),OP-PR,P-105,PR,Character,Foil,15.1,13.72,2026-05-04
588175,Crocodile (ST15 - ST20 Release Event Winner Pack),OP-PR,OP07-040,UC,Character,Foil,15.09,14.25,2026-05-04
579984,Trafalgar Law - P-038 (CS 2024 Event Pack),OP-PR,P-038,PR,Character,Foil,15.03,12.59,2026-05-04
646737,Trafalgar Law (Event Pack Vol. 7),OP-PR,P-088,PR,Character,Foil,15.0,12.99,2026-05-04
514185,Kuroobi (Offline Regional 2023) [Participant],OP-PR,OP03-026,PR,Character,Foil,14.75,8.0,2026-05-04
525301,Jinbe (CS 2023 Event Pack),OP-PR,P-030,PR,Character,Foil,14.73,40.0,2026-05-04
536257,Judge Pack Vol. 2,OP-PR,,,,Normal,14.73,12.0,2026-05-04
583739,Portgas.D.Ace (Winner Pack 2024 Oct.-Dec.),OP-PR,OP07-053,R,Character,Foil,14.73,13.57,2026-05-04
594591,Monkey.D.Luffy (Sound Loader Vol. 1),OP-PR,OP05-060,L,Leader,Foil,14.61,13.51,2026-05-04
666571,Adio (Online Regional Participation Pack 2025 Vol.1),OP-PR,P-078,PR,Character,Foil,14.43,9.99,2026-05-04
646722,Kid & Killer (Offline Regional Participation Pack 2025 Vol.2),OP-PR,EB01-003,R,Character,Foil,14.41,11.99,2026-05-04
577143,Marco (Two Legends Pre-Release Winner),OP-PR,P-071,PR,Character,Foil,14.37,12.76,2026-05-04
564138,Uta - P-011 (Premium Card Collection -Uta-),OP-PR,P-011,PR,Leader,Foil,14.33,13.0,2026-05-04
580042,Kouzuki Momonosuke (CS 2024 Celebration Pack),OP-PR,OP01-041,R,Character,Foil,14.29,13.69,2026-05-04
648105,Buggy (Seven Warlords of the Sea Binder Set),OP-PR,ST17-003,C,Character,Foil,14.25,14.4,2026-05-04
649708,Color of the Supreme King Haki (Premium Card Collection -6 assort vol.1-),OP-PR,OP12-018,R,Event,Foil,14.21,13.51,2026-05-04
676678,Heroines Battle Pack,OP-PR,,,,Normal,14.19,11.0,2026-05-04
525300,Bartolomeo (CS 2023 Event Pack),OP-PR,P-029,PR,Character,Foil,14.07,35.0,2026-05-04
649688,Gum-Gum Lightning (Premium Card Collection -Best Selection Vol. 4-),OP-PR,OP09-077,UC,Event,Foil,13.98,13.0,2026-05-04
649247,Koby (OP12 Release Event Winner),OP-PR,P-092,PR,Character,Foil,13.89,10.6,2026-05-04
537449,Winner Pack Vol. 6,OP-PR,,,,Normal,13.73,15.0,2026-05-04
564141,Uta - P-031 (Premium Card Collection -Uta-),OP-PR,P-031,PR,Character,Foil,13.73,10.76,2026-05-04
544777,"Eustass""Captain""Kid (Online Regional 2024 Vol. 2) [Participant]",OP-PR,P-003,PR,Character,Foil,13.69,6.6,2026-05-04
646739,Shirahoshi (Event Pack Vol. 7),OP-PR,P-091,PR,Character,Foil,13.59,12.97,2026-05-04
539195,Gum-Gum Jet Pistol (Offline Regional 2024) [Participant],OP-PR,ST01-015,C,Event,Foil,13.36,12.5,2026-05-04
514036,Kuroobi (Online Regional 2023) [Participant],OP-PR,OP03-026,PR,Character,Foil,13.16,11.0,2026-05-04
536168,Marco (Japanese 1st Anniversary Set),OP-PR,OP03-013,SR,Character,Foil,13.02,9.0,2026-05-04
504470,Nico Robin (Premium Card Collection -ONE PIECE FILM RED Edition-),OP-PR,OP01-017,R,Character,Foil,12.95,10.45,2026-05-04
648107,Marshall.D.Teach (Seven Warlords of the Sea Binder Set),OP-PR,ST17-005,C,Character,Foil,12.87,11.4,2026-05-04
623626,DON!! Card (Black and Gold),OP-PR,,PR,DON!!,Foil,12.84,11.0,2026-05-04
485263,Sanji - OP01-013 (Alternate Art),OP-PR,OP01-013,PR,Character,Foil,12.83,12.81,2026-05-04
546668,Love-Love Mellow (Premium Card Collection -Best Selection Vol. 1-),OP-PR,ST03-017,C,Event,Foil,12.83,13.5,2026-05-04
546717,Arlong (Premium Card Collection -Live Action Edition-),OP-PR,P-048,PR,Character,Foil,12.75,12.13,2026-05-04
525303,Sengoku (CS 2023 Event Pack),OP-PR,P-032,PR,Character,Foil,12.72,50.0,2026-05-04
657484,Gum-Gum Mole Pistol (Premium Card Collection -Best Selection Vol. 5-),OP-PR,ST21-017,C,Event,Foil,12.7,17.99,2026-05-04
483146,DON!! Card (Tournament Pack Vol. 2) [Winner],OP-PR,,PR,DON!!,Normal,12.66,10.3,2026-05-04
483109,Promotion Pack 2023 Vol. 1,OP-PR,,,,Normal,12.45,9.03,2026-05-04
587227,Fire Fist (Premium Card Collection -Best Selection Vol. 2-),OP-PR,OP05-019,R,Event,Foil,12.33,11.7,2026-05-04
675736,Buggy (Event Pack Vol. 8),OP-PR,P-098,PR,Character,Foil,12.33,10.0,2026-05-04
649707,Charlotte Linlin (Premium Card Collection -6 assort vol.1-),OP-PR,OP11-073,R,Character,Foil,12.28,13.0,2026-05-04
649643,Kaku (CS 25-26 Celebration Pack),OP-PR,OP07-080,R,Character,Foil,12.21,15.0,2026-05-04
636549,Mr. 1 (Daz.Bonez) (Beginners Deck Party [ST-23] - [ST-28] Winner Pack),OP-PR,EB01-027,R,Character,Foil,12.2,9.56,2026-05-04
537438,Roronoa Zoro (OP-06 Pre-Release Tournament) [Participant],OP-PR,P-045,PR,Character,Normal,12.17,9.63,2026-05-04
646736,Event Pack Vol. 7,OP-PR,,,,Normal,12.14,13.39,2026-05-04
548435,Shura (Winner Pack Vol. 7),OP-PR,OP05-106,R,Character,Foil,12.13,6.99,2026-05-04
548441,Winner Pack Vol. 7,OP-PR,,,,Normal,12.11,11.0,2026-05-04
455824,Uta (Event Pack Vol. 1),OP-PR,P-031,PR,Character,Foil,12.09,8.99,2026-05-04
684304,Portgas.D.Ace (Winner Pack 2026 Vol. 2),OP-PR,P-103,PR,Character,Foil,11.89,12.0,2026-05-04
544788,Trafalgar Law (Offline Regional 2024 Vol. 2) [Participant],OP-PR,ST03-008,PR,Character,Foil,11.61,11.8,2026-05-04
510726,Sanji (Store Championship Participation Pack Vol. 2),OP-PR,OP03-102,PR,Character,Foil,11.58,7.6,2026-05-04
648094,Trafalgar Law (Seven Warlords of the Sea Binder Set),OP-PR,OP07-047,R,Character,Foil,11.46,10.4,2026-05-04
579989,Kouzuki Momonosuke (CS 2024 Event Pack),OP-PR,P-064,PR,Character,Foil,11.44,9.87,2026-05-04
537447,Shirahoshi (Winner Pack Vol. 6),OP-PR,OP03-116,UC,Character,Foil,11.42,10.0,2026-05-04
588181,Tashigi (ST15 - ST20 Release Event Winner Pack),OP-PR,ST06-006,C,Character,Foil,11.25,19.99,2026-05-04
627696,Tony Tony.Chopper (Convention Promo 2025),OP-PR,OP09-029,C,Character,Normal,11.18,11.1,2026-05-04
548439,Bepo (Winner Pack Vol. 7),OP-PR,P-019,PR,Character,Foil,11.06,10.99,2026-05-04
514034,Crocodile (Online Regional 2023) [Participant],OP-PR,OP02-053,PR,Character,Foil,10.94,13.99,2026-05-04
518865,Monkey.D.Luffy - P-006 (Retail Promo),OP-PR,P-006,PR,Character,Normal,10.85,9.5,2026-05-04
579990,Trafalgar Law - ST03-008 (CS 2024 Event Pack),OP-PR,ST03-008,C,Character,Foil,10.72,10.74,2026-05-04
483103,Ms. All Sunday (Promotion Pack 2023),OP-PR,OP01-079,PR,Character,Normal,10.69,7.0,2026-05-04
546674,Ice Age (Premium Card Collection -Best Selection Vol. 1-),OP-PR,OP02-117,UC,Event,Foil,10.56,9.4,2026-05-04
580043,Hatchan (CS 2024 Celebration Pack),OP-PR,OP03-033,UC,Character,Foil,10.54,8.12,2026-05-04
482227,Marshall.D.Teach (Online Regional 2023) [Participant],OP-PR,ST03-014,PR,Character,Foil,10.53,13.99,2026-05-04
514179,Crocodile (Offline Regional 2023) [Participant],OP-PR,OP02-053,PR,Character,Foil,10.49,17.67,2026-05-04
483153,Franky (Tournament Pack Vol. 2) [Winner],OP-PR,OP01-021,PR,Character,Normal,10.15,8.49,2026-05-04
514055,Perona (Judge Pack Vol. 2),OP-PR,OP01-077,PR,Character,Foil,10.15,8.99,2026-05-04
483160,Black Maria (Tournament Pack Vol. 2) [Winner],OP-PR,ST04-011,PR,Character,Normal,10.13,9.49,2026-05-04
546715,Monkey.D.Luffy (055) (Premium Card Collection -Live Action Edition-),OP-PR,P-055,PR,Character,Foil,10.03,8.66,2026-05-04
641198,Charlotte Katakuri (Winner Pack 2025 Vol. 3),OP-PR,OP08-062,UC,Character,Foil,9.93,7.2,2026-05-04
607973,Charlotte Pudding (Winner Pack 2025 Vol. 1),OP-PR,OP06-047,R,Character,Foil,9.87,9.0,2026-05-04
622590,Winner Pack 2025 Vol. 2,OP-PR,,,,Normal,9.81,8.0,2026-05-04
546889,Uta Deck Battle Participation Pack (8 Cards),OP-PR,,,,Normal,9.8,3.0,2026-05-04
635475,DON!! Card (English Version 2nd Anniversary Set),OP-PR,,DON!!,DON!!,Foil,9.79,4.87,2026-05-04
655972,Tsuru (Winner Pack 2025 Vol. 4),OP-PR,OP06-051,R,Character,Foil,9.77,18.52,2026-05-04
646725,Trafalgar Law (Offline Regional Participation Pack 2025 Vol.2),OP-PR,OP07-047,R,Character,Foil,9.75,8.99,2026-05-04
485269,Brook - OP01-022 (Alternate Art),OP-PR,OP01-022,PR,Character,Foil,9.73,9.86,2026-05-04
525295,Raizo (CS 2023 Event Pack),OP-PR,OP01-052,UC,Character,Foil,9.7,8.49,2026-05-04
525308,Okiku (CS 2023 Celebration Pack),OP-PR,OP01-035,R,Character,Foil,9.7,7.16,2026-05-04
627095,Monkey.D.Luffy (Premium Card Collection -Best Selection Vol. 3-),OP-PR,P-075,PR,Character,Foil,9.61,8.33,2026-05-04
564139,Uta - ST08-002 (Premium Card Collection -Uta-),OP-PR,ST08-002,SR,Character,Foil,9.53,8.13,2026-05-04
668184,Winner Pack 2026 Vol. 1,OP-PR,,,,Normal,9.46,7.0,2026-05-04
588178,Roronoa Zoro (ST15 - ST20 Release Event Pack),OP-PR,P-045,PR,Character,Normal,9.43,10.25,2026-05-04
626671,Dr. Hogback (Premium Card Collection -Best Selection Vol. 3-),OP-PR,OP06-090,R,Character,Foil,9.38,7.66,2026-05-04
648088,Bartholomew Kuma (Seven Warlords of the Sea Binder Set),OP-PR,OP05-011,C,Character,Foil,9.38,7.6,2026-05-04
504472,Shanks (Premium Card Collection -ONE PIECE FILM RED Edition-),OP-PR,P-016,PR,Character,Foil,9.3,7.93,2026-05-04
510728,Shiki (Store Championship Participation Pack Vol. 2),OP-PR,ST05-008,PR,Character,Foil,9.26,3.0,2026-05-04
655959,Winner Pack 2025 Vol. 4,OP-PR,,,,Normal,9.25,6.0,2026-05-04
579986,Sabo (CS 2024 Event Pack),OP-PR,P-044,PR,Character,Foil,9.23,7.49,2026-05-04
510712,Jozu (Store Championship Participation Pack Vol. 2),OP-PR,OP02-008,PR,Character,Foil,9.21,4.2,2026-05-04
509462,General Franky (Event Pack Vol. 2),OP-PR,P-027,PR,Character,Foil,9.17,8.03,2026-05-04
646738,Charlotte Smoothie (Event Pack Vol. 7),OP-PR,P-090,PR,Character,Foil,9.04,8.95,2026-05-04
514042,Charlotte Chiffon (Online Regional 2023) [Participant],OP-PR,OP03-109,PR,Character,Foil,8.96,6.0,2026-05-04
497406,Monkey.D.Luffy (Pirates Party Vol. 3),OP-PR,P-035,PR,Character,Normal,8.95,6.51,2026-05-04
622598,Rebecca (Winner Pack 2025 Vol. 2),OP-PR,OP04-092,R,Character,Foil,8.94,5.99,2026-05-04
564143,Uta - OP02-120 (Premium Card Collection -Uta-),OP-PR,OP02-120,SEC,Character,Foil,8.9,8.86,2026-05-04
450299,Monkey.D.Luffy (Promotion Pack 2022),OP-PR,P-001,PR,Character,Normal,8.69,5.71,2026-05-04
483185,Marshall.D.Teach (Offline Regional 2023) [Participant],OP-PR,ST03-014,PR,Character,Foil,8.69,7.19,2026-05-04
504475,Sanji (Premium Card Collection -ONE PIECE FILM RED Edition-),OP-PR,ST01-004,C,Character,Foil,8.69,7.21,2026-05-04
684305,Shanks (Winner Pack 2026 Vol. 2),OP-PR,P-104,PR,Character,Foil,8.69,9.0,2026-05-04
503022,Gecko Moria (Store Championship Participation Pack),OP-PR,ST03-004,PR,Character,Foil,8.59,3.99,2026-05-04
649682,Yamato (Premium Card Collection -Best Selection Vol. 4-),OP-PR,EB01-007,C,Character,Foil,8.57,7.77,2026-05-04
567115,Kaido (Premium Card Collection -Leader Collection-),OP-PR,ST04-001,L,Leader,Foil,8.53,7.6,2026-05-04
657823,Saint Shalria (Premium Card Collection -Best Selection Vol. 5-),OP-PR,OP13-086,UC,Character,Foil,8.42,7.99,2026-05-04
649750,DON!! Card (Donquixote Rosinante) (Devil Fruits Collection Vol. 3),OP-PR,,DON!!,DON!!,Foil,8.41,7.99,2026-05-04
518691,Monkey.D.Luffy (Leader Pack) (Sealed Battle 2023 Vol. 1),OP-PR,,PR,Leader,Normal,8.33,7.89,2026-05-04
519824,Kaido (Winner Pack Vol. 5),OP-PR,ST04-003,SR,Character,Foil,8.19,6.89,2026-05-04
585983,Nekomamushi (Online Regional 2024 Vol. 3),OP-PR,OP06-110,UC,Character,Normal,8.18,6.74,2026-05-04
680489,DON!! Card (Japanese Version 3rd Anniversary Set),OP-PR,,DON!!,DON!!,Foil,8.18,6.9,2026-05-04
